algorithm,dataset,n,k,d,i,ari,nmi,ci_sphere,ci_ellipsoid,ci_ellipsoid_norm,ci_mixture,ci_mixture_norm,mirkins_index,huberts_index,varinfo,vmeasure,obj,t
kmeans,facebook_live_sellers,7050,4,9,1,0.095983414,0.106480623,3,3,3,3,3,0.461384614,0.077230773,1.178266268,0.106480623,2.00E+09,0.266683107
kmeans_hg,facebook_live_sellers,7050,4,9,1,0.088766491,0.095243014,3,3,3,3,3,0.465344453,0.069311094,1.177477755,0.095243014,2.00E+09,41.56568157
gmm,facebook_live_sellers,7050,4,9,1,0.120861837,0.088079075,1,2,2,2,2,0.433278862,0.133442277,1.970890452,0.088079075,5.147883872,0.095725078
gmm_ms,facebook_live_sellers,7050,4,9,1,0.104312536,0.094799406,2,2,2,2,2,0.442041676,0.115916648,1.902187391,0.094799406,6.494684887,10.76074731
gmm_rs,facebook_live_sellers,7050,4,9,1,0.126213822,0.101528076,1,2,2,2,2,0.432452227,0.135095547,1.80679796,0.101528076,6.314507449,5.788266402
gmm_hg,facebook_live_sellers,7050,4,9,1,0.105281154,0.072558692,1,2,2,2,2,0.441198742,0.117602517,1.988314361,0.072558692,5.934224884,6.982452787
gmm_shrunk,facebook_live_sellers,7050,4,9,1,0.223895652,0.164321524,3,3,3,3,3,0.39220496,0.215590079,1.256472041,0.164321524,-43.78967976,0.075397453
gmm_ms_shrunk,facebook_live_sellers,7050,4,9,1,0.121740422,0.098116156,2,2,2,2,2,0.433095988,0.133808025,1.918789075,0.098116156,-32.21705333,9.889561754
gmm_rs_shrunk,facebook_live_sellers,7050,4,9,1,0.227363844,0.155391573,2,3,3,3,3,0.390586502,0.218826995,1.238585563,0.155391573,-43.46935414,2.911371659
gmm_hg_shrunk,facebook_live_sellers,7050,4,9,1,0.158051438,0.124330207,2,2,2,2,2,0.41697419,0.16605162,1.745347139,0.124330207,-32.86093771,6.841960591
kmeans,facebook_live_sellers,7050,4,9,2,0.095983414,0.106480623,3,3,3,3,3,0.461384614,0.077230773,1.178266268,0.106480623,2.00E+09,0.239960142
kmeans_hg,facebook_live_sellers,7050,4,9,2,0.087604516,0.094796021,3,3,3,3,3,0.465968414,0.068063173,1.1766841,0.094796021,2.00E+09,38.63516476
gmm,facebook_live_sellers,7050,4,9,2,0.163624155,0.116044836,1,2,2,2,2,0.414801194,0.170397612,1.740916607,0.116044836,-0.122473659,0.058156673
gmm_ms,facebook_live_sellers,7050,4,9,2,0.112730785,0.096370037,1,2,2,2,2,0.438445049,0.123109902,1.828963,0.096370037,7.177887565,10.66185347
gmm_rs,facebook_live_sellers,7050,4,9,2,0.132626989,0.124322349,2,2,2,2,2,0.430337023,0.139325954,1.713130207,0.124322349,5.225021576,6.510627322
gmm_hg,facebook_live_sellers,7050,4,9,2,0.062038084,0.047543173,1,2,2,2,2,0.462636076,0.074727847,1.998103842,0.047543173,7.320356517,8.860066989
gmm_shrunk,facebook_live_sellers,7050,4,9,2,0.227201929,0.155293911,2,3,3,3,3,0.390766157,0.218467687,1.231274111,0.155293911,-43.77394767,0.055541035
gmm_ms_shrunk,facebook_live_sellers,7050,4,9,2,0.133662827,0.100012036,2,2,2,2,2,0.427659031,0.144681938,1.89245989,0.100012036,-32.12316126,10.22491113
gmm_rs_shrunk,facebook_live_sellers,7050,4,9,2,0.227201929,0.155293911,2,3,3,3,3,0.390766157,0.218467687,1.231274111,0.155293911,-43.77394767,3.4624521
gmm_hg_shrunk,facebook_live_sellers,7050,4,9,2,0.133662827,0.100012036,2,2,2,2,2,0.427659031,0.144681938,1.89245989,0.100012036,-32.12316126,7.171708505
kmeans,facebook_live_sellers,7050,4,9,3,0.095983414,0.106480623,3,3,3,3,3,0.461384614,0.077230773,1.178266268,0.106480623,2.00E+09,0.258354446
kmeans_hg,facebook_live_sellers,7050,4,9,3,0.088766491,0.095243014,3,3,3,3,3,0.465344453,0.069311094,1.177477755,0.095243014,2.00E+09,38.85741375
gmm,facebook_live_sellers,7050,4,9,3,0.136540988,0.113160958,1,2,2,2,2,0.427298193,0.145403613,1.789920154,0.113160958,3.568242936,0.075990163
gmm_ms,facebook_live_sellers,7050,4,9,3,0.072161526,0.064248315,1,2,2,2,2,0.457077982,0.085844036,2.015577934,0.064248315,6.700306005,8.948889276
gmm_rs,facebook_live_sellers,7050,4,9,3,0.125222206,0.102639438,2,2,2,2,2,0.433872558,0.132254885,1.7462699,0.102639438,6.234366475,5.149909619
gmm_hg,facebook_live_sellers,7050,4,9,3,0.130419549,0.100251483,1,3,2,3,2,0.430269894,0.139460212,1.789223056,0.100251483,6.138539839,5.713425367
gmm_shrunk,facebook_live_sellers,7050,4,9,3,0.22573669,0.157695368,3,2,2,2,2,0.391385409,0.217229183,1.243865707,0.157695368,-43.64208283,0.048477919
gmm_ms_shrunk,facebook_live_sellers,7050,4,9,3,0.160103603,0.107983693,2,2,2,2,2,0.415385875,0.169228249,1.839004135,0.107983693,-32.22352409,8.790176958
gmm_rs_shrunk,facebook_live_sellers,7050,4,9,3,0.22573669,0.157695368,3,2,2,2,2,0.391385409,0.217229183,1.243865707,0.157695368,-43.64208283,2.243402935
gmm_hg_shrunk,facebook_live_sellers,7050,4,9,3,0.139806471,0.102836236,2,2,2,2,2,0.424856642,0.150286716,1.881172066,0.102836236,-32.31799526,5.96540594
kmeans,facebook_live_sellers,7050,4,9,4,0.095983414,0.106480623,3,3,3,3,3,0.461384614,0.077230773,1.178266268,0.106480623,2.00E+09,0.201526245
kmeans_hg,facebook_live_sellers,7050,4,9,4,0.087400262,0.094565862,3,3,3,3,3,0.466080577,0.067838846,1.176582458,0.094565862,2.00E+09,35.88734518
gmm,facebook_live_sellers,7050,4,9,4,0.149755349,0.101511194,1,2,2,2,2,0.422282201,0.155435598,1.772120237,0.101511194,0.555369606,0.060567309
gmm_ms,facebook_live_sellers,7050,4,9,4,0.107115717,0.093180493,1,2,2,2,2,0.4405844,0.118831201,1.916251087,0.093180493,6.834173918,9.201160907
gmm_rs,facebook_live_sellers,7050,4,9,4,0.128450126,0.104159773,1,2,2,2,2,0.431681291,0.136637419,1.750940334,0.104159773,5.996822087,5.419291307
gmm_hg,facebook_live_sellers,7050,4,9,4,0.114476315,0.095367914,2,3,2,3,2,0.436670077,0.126659845,1.932378059,0.095367914,6.376874336,7.217556766
gmm_shrunk,facebook_live_sellers,7050,4,9,4,0.238838647,0.200868459,3,3,2,3,2,0.384898577,0.230202846,1.20603581,0.200868459,-44.42938741,0.060525873
gmm_ms_shrunk,facebook_live_sellers,7050,4,9,4,0.111930538,0.11689072,3,2,2,2,2,0.43647344,0.127053121,1.968533505,0.11689072,-32.54473482,8.18526908
gmm_rs_shrunk,facebook_live_sellers,7050,4,9,4,0.227590782,0.154591368,2,3,3,3,3,0.390629041,0.218741917,1.225859668,0.154591368,-43.85867452,2.988575277
gmm_hg_shrunk,facebook_live_sellers,7050,4,9,4,0.111930538,0.11689072,3,2,2,2,2,0.43647344,0.127053121,1.968533505,0.11689072,-32.54473482,5.646514064
kmeans,facebook_live_sellers,7050,4,9,5,0.095983414,0.106480623,3,3,3,3,3,0.461384614,0.077230773,1.178266268,0.106480623,2.00E+09,0.262357506
kmeans_hg,facebook_live_sellers,7050,4,9,5,0.088766491,0.095243014,3,3,3,3,3,0.465344453,0.069311094,1.177477755,0.095243014,2.00E+09,41.01303316
gmm,facebook_live_sellers,7050,4,9,5,0.162309821,0.116311945,1,2,2,2,2,0.415730696,0.168538609,1.726569046,0.116311945,1.846738107,0.056264205
gmm_ms,facebook_live_sellers,7050,4,9,5,0.077207786,0.065774802,1,2,2,2,2,0.454382765,0.091234469,2.032294837,0.065774802,7.517194246,9.553807732
gmm_rs,facebook_live_sellers,7050,4,9,5,0.084021829,0.044420053,1,3,2,3,2,0.453645877,0.092708246,1.918053282,0.044420053,5.510991403,5.911749386
gmm_hg,facebook_live_sellers,7050,4,9,5,0.07730012,0.065957964,1,3,2,3,2,0.454301551,0.091396899,2.033376683,0.065957964,7.52459517,6.959524766
gmm_shrunk,facebook_live_sellers,7050,4,9,5,0.228201905,0.154871664,2,2,2,2,2,0.390302291,0.219395417,1.226310362,0.154871664,-43.80790312,0.049094448
gmm_ms_shrunk,facebook_live_sellers,7050,4,9,5,0.127999777,0.097885876,2,2,2,2,2,0.430254561,0.139490879,1.913990243,0.097885876,-32.19627226,8.750131551
gmm_rs_shrunk,facebook_live_sellers,7050,4,9,5,0.228201905,0.154871664,2,2,2,2,2,0.390302291,0.219395417,1.226310362,0.154871664,-43.80790312,2.311263204
gmm_hg_shrunk,facebook_live_sellers,7050,4,9,5,0.146622106,0.120686444,3,2,2,2,2,0.420714975,0.15857005,1.895413221,0.120686444,-32.44045535,6.452370715
kmeans,facebook_live_sellers,7050,4,9,6,0.095983414,0.106480623,3,3,3,3,3,0.461384614,0.077230773,1.178266268,0.106480623,2.00E+09,0.237305439
kmeans_hg,facebook_live_sellers,7050,4,9,6,0.087981199,0.094787918,3,3,3,3,3,0.465768597,0.068462807,1.176982278,0.094787918,2.00E+09,41.05182871
gmm,facebook_live_sellers,7050,4,9,6,0.188640697,0.140451626,1,2,2,2,2,0.404467371,0.191065258,1.592906225,0.140451626,-3.317584759,0.049656536
gmm_ms,facebook_live_sellers,7050,4,9,6,0.111895488,0.095947984,1,3,2,3,2,0.438772483,0.122455034,1.846136828,0.095947984,7.079883503,9.693877951
gmm_rs,facebook_live_sellers,7050,4,9,6,0.137042385,0.128603278,2,3,2,3,2,0.428287499,0.143425002,1.680039639,0.128603278,5.179931721,5.648203133
gmm_hg,facebook_live_sellers,7050,4,9,6,0.111895488,0.095947984,1,3,2,3,2,0.438772483,0.122455034,1.846136828,0.095947984,7.079883503,6.373379753
gmm_shrunk,facebook_live_sellers,7050,4,9,6,0.225427999,0.158363366,3,2,2,2,2,0.391535764,0.216928471,1.245194984,0.158363366,-43.68567525,0.041666569
gmm_ms_shrunk,facebook_live_sellers,7050,4,9,6,0.132629619,0.101344955,2,2,2,2,2,0.428184834,0.143630332,1.880208884,0.101344955,-32.21428332,8.978002311
gmm_rs_shrunk,facebook_live_sellers,7050,4,9,6,0.225427999,0.158363366,3,2,2,2,2,0.391535764,0.216928471,1.245194984,0.158363366,-43.68567525,2.359632192
gmm_hg_shrunk,facebook_live_sellers,7050,4,9,6,0.17070412,0.124243682,2,2,3,2,3,0.411388648,0.177222703,1.709479492,0.124243682,-33.13468162,6.055076119
kmeans,facebook_live_sellers,7050,4,9,7,0.095983414,0.106480623,3,3,3,3,3,0.461384614,0.077230773,1.178266268,0.106480623,2.00E+09,0.267753261
kmeans_hg,facebook_live_sellers,7050,4,9,7,0.088766491,0.095243014,3,3,3,3,3,0.465344453,0.069311094,1.177477755,0.095243014,2.00E+09,46.35225691
gmm,facebook_live_sellers,7050,4,9,7,0.152393983,0.085670426,2,2,2,2,2,0.422697249,0.154605502,1.649118856,0.085670426,-2.071793891,0.082838683
gmm_ms,facebook_live_sellers,7050,4,9,7,0.071811261,0.065398713,1,2,3,2,3,0.457278725,0.085442551,2.010508643,0.065398713,6.708203155,11.01216586
gmm_rs,facebook_live_sellers,7050,4,9,7,0.142304637,0.129621087,1,2,2,2,2,0.424922483,0.150155034,1.711819679,0.129621087,5.002675614,6.498562303
gmm_hg,facebook_live_sellers,7050,4,9,7,0.077701696,0.066398983,1,2,2,2,2,0.454098917,0.091802167,2.032593043,0.066398983,7.52210401,8.858404745
gmm_shrunk,facebook_live_sellers,7050,4,9,7,0.238385824,0.198626349,2,2,2,2,2,0.385109784,0.229780433,1.211688585,0.198626349,-44.34230698,0.069848217
gmm_ms_shrunk,facebook_live_sellers,7050,4,9,7,0.13066205,0.094288833,2,2,2,2,2,0.429068496,0.141863008,1.911576863,0.094288833,-32.07574917,10.3209052
gmm_rs_shrunk,facebook_live_sellers,7050,4,9,7,0.238385824,0.198626349,2,2,2,2,2,0.385109784,0.229780433,1.211688585,0.198626349,-44.34230698,3.349278265
gmm_hg_shrunk,facebook_live_sellers,7050,4,9,7,0.175347953,0.117030474,2,2,2,2,2,0.408365997,0.183268005,1.798920546,0.117030474,-32.5523864,6.603698191
kmeans,facebook_live_sellers,7050,4,9,8,0.095983414,0.106480623,3,3,3,3,3,0.461384614,0.077230773,1.178266268,0.106480623,2.00E+09,0.258110185
kmeans_hg,facebook_live_sellers,7050,4,9,8,0.088562194,0.095013177,3,3,3,3,3,0.465456616,0.069086768,1.177376323,0.095013177,2.00E+09,40.9598909
gmm,facebook_live_sellers,7050,4,9,8,0.162931286,0.118642768,1,3,2,3,2,0.415955344,0.168089312,1.687974649,0.118642768,0.258546085,0.040408374
gmm_ms,facebook_live_sellers,7050,4,9,8,0.114608703,0.105762311,1,2,2,2,2,0.435586598,0.128826804,1.970047012,0.105762311,6.315746103,10.64016899
gmm_rs,facebook_live_sellers,7050,4,9,8,0.134547716,0.097223045,1,3,2,3,2,0.431411447,0.137177106,1.669866986,0.097223045,2.978688348,5.564812879
gmm_hg,facebook_live_sellers,7050,4,9,8,0.128054626,0.103055606,1,2,2,2,2,0.431569248,0.136861503,1.799324888,0.103055606,6.308557003,8.667665799
gmm_shrunk,facebook_live_sellers,7050,4,9,8,0.225529067,0.158035357,3,2,2,2,2,0.391490891,0.217018218,1.245027469,0.158035357,-43.66189023,0.054290336
gmm_ms_shrunk,facebook_live_sellers,7050,4,9,8,0.163658527,0.110885084,2,2,2,2,2,0.413691475,0.17261705,1.829620511,0.110885084,-32.31614001,9.629505264
gmm_rs_shrunk,facebook_live_sellers,7050,4,9,8,0.225529067,0.158035357,3,2,2,2,2,0.391490891,0.217018218,1.245027469,0.158035357,-43.66189023,2.540379301
gmm_hg_shrunk,facebook_live_sellers,7050,4,9,8,0.116280927,0.116491854,3,2,2,2,2,0.434548394,0.130903211,1.958889663,0.116491854,-32.39236611,7.641851961
kmeans,facebook_live_sellers,7050,4,9,9,0.095983414,0.106480623,3,3,3,3,3,0.461384614,0.077230773,1.178266268,0.106480623,2.00E+09,0.255487568
kmeans_hg,facebook_live_sellers,7050,4,9,9,0.087604516,0.094796021,3,3,3,3,3,0.465968414,0.068063173,1.1766841,0.094796021,2.00E+09,44.56540191
gmm,facebook_live_sellers,7050,4,9,9,0.175157905,0.115847315,2,2,2,2,2,0.411250366,0.177499268,1.611156664,0.115847315,-1.000410981,0.090545273
gmm_ms,facebook_live_sellers,7050,4,9,9,0.10862157,0.09437521,1,2,2,2,2,0.439834955,0.120330091,1.913649846,0.09437521,6.860382964,10.9410756
gmm_rs,facebook_live_sellers,7050,4,9,9,0.117041541,0.104716719,2,2,2,2,2,0.438458209,0.123083582,1.709753567,0.104716719,4.894457016,6.68432521
gmm_hg,facebook_live_sellers,7050,4,9,9,0.077909474,0.065856071,2,2,2,2,2,0.454102498,0.091795003,2.027350481,0.065856071,6.79160245,9.473309476
gmm_shrunk,facebook_live_sellers,7050,4,9,9,0.236398256,0.158213815,2,2,2,2,2,0.385622346,0.228755309,1.299521884,0.158213815,-43.01582472,0.036105466
gmm_ms_shrunk,facebook_live_sellers,7050,4,9,9,0.126352822,0.115993281,3,2,2,2,2,0.430013693,0.139972613,1.939570568,0.115993281,-32.34091421,9.924549014
gmm_rs_shrunk,facebook_live_sellers,7050,4,9,9,0.240551548,0.191765202,2,2,2,2,2,0.383641883,0.232716235,1.26155234,0.191765202,-42.99732284,3.640075219
gmm_hg_shrunk,facebook_live_sellers,7050,4,9,9,0.117223339,0.098718915,2,2,2,2,2,0.435118467,0.129763067,1.92465371,0.098718915,-32.35477888,6.710756423
kmeans,facebook_live_sellers,7050,4,9,10,0.095983414,0.106480623,3,3,3,3,3,0.461384614,0.077230773,1.178266268,0.106480623,2.00E+09,0.270476232
kmeans_hg,facebook_live_sellers,7050,4,9,10,0.087400262,0.094565862,3,3,3,3,3,0.466080577,0.067838846,1.176582458,0.094565862,2.00E+09,42.9977246
gmm,facebook_live_sellers,7050,4,9,10,0.168452901,0.122985186,1,2,2,2,2,0.412779037,0.174441926,1.697620294,0.122985186,1.819158429,0.045642548
gmm_ms,facebook_live_sellers,7050,4,9,10,0.072060384,0.064417832,1,2,2,2,2,0.457129737,0.085740526,2.014994804,0.064417832,6.691299638,10.67601734
gmm_rs,facebook_live_sellers,7050,4,9,10,0.163616354,0.126370986,1,2,2,2,2,0.415626179,0.168747642,1.675624222,0.126370986,3.215780554,7.069697672
gmm_hg,facebook_live_sellers,7050,4,9,10,0.11206981,0.09721678,1,2,2,2,2,0.438761617,0.122476766,1.841949646,0.09721678,7.308476528,9.564814673
gmm_shrunk,facebook_live_sellers,7050,4,9,10,0.224427961,0.160063485,3,3,3,3,3,0.392002246,0.215995509,1.250831399,0.160063485,-43.74853709,0.062056639
gmm_ms_shrunk,facebook_live_sellers,7050,4,9,10,0.112815095,0.116048374,3,2,2,2,2,0.436084752,0.127830496,1.968055723,0.116048374,-32.31979012,10.31606878
gmm_rs_shrunk,facebook_live_sellers,7050,4,9,10,0.23193619,0.15573076,2,3,3,3,3,0.387936521,0.224126957,1.249979633,0.15573076,-40.7710943,4.707648404
gmm_hg_shrunk,facebook_live_sellers,7050,4,9,10,0.165038061,0.111931152,2,2,2,2,2,0.413280491,0.173439017,1.802540369,0.111931152,-32.61293344,7.108344991
kmeans,fashion_mnist,10000,10,784,1,0.378170029,0.516831654,1,9,9,1,1,0.117649025,0.76470195,2.195539511,0.516831654,2.60E+06,5.349886347
kmeans_hg,fashion_mnist,10000,10,784,1,0.343051294,0.508825664,2,9,9,2,2,0.127845305,0.744309391,2.212656858,0.508825664,2.53E+06,725.3936011
gmm,fashion_mnist,10000,10,784,1,0.29171034,0.478579002,3,9,9,9,9,0.16960282,0.660794359,2.236741635,0.478579002,1167.014216,95.14625591
gmm_ms,fashion_mnist,10000,10,784,1,0.350030992,0.508637537,3,9,9,9,9,0.145587499,0.708825003,2.125160591,0.508637537,1438.446826,13570.7206
gmm_rs,fashion_mnist,10000,10,784,1,0.27869857,0.469515796,3,9,9,9,9,0.183057666,0.633884668,2.207910967,0.469515796,1326.224932,3363.155601
gmm_hg,fashion_mnist,10000,10,784,1,0.238865478,0.418458944,4,9,9,9,9,0.209132373,0.581735254,2.424421354,0.418458944,1668.111939,8965.684201
gmm_shrunk,fashion_mnist,10000,10,784,1,0.304993393,0.467997587,4,9,9,9,9,0.142180038,0.715639924,2.36246558,0.467997587,116.3245057,37.02361111
gmm_ms_shrunk,fashion_mnist,10000,10,784,1,0.369168873,0.522736531,3,9,9,9,9,0.128957336,0.742085329,2.127989092,0.522736531,141.1200458,15763.20996
gmm_rs_shrunk,fashion_mnist,10000,10,784,1,0.304993393,0.467997587,4,9,9,9,9,0.142180038,0.715639924,2.36246558,0.467997587,116.3245057,8852.807463
gmm_hg_shrunk,fashion_mnist,10000,10,784,1,0.369168873,0.522736531,3,9,9,9,9,0.128957336,0.742085329,2.127989092,0.522736531,141.1200458,13463.16097
kmeans,fashion_mnist,10000,10,784,2,0.34280247,0.508779927,2,9,9,2,2,0.12800414,0.743991719,2.212332805,0.508779927,2.53E+06,2.279818746
kmeans_hg,fashion_mnist,10000,10,784,2,0.342993556,0.508810907,2,9,9,2,2,0.127867887,0.744264226,2.212694393,0.508810907,2.53E+06,760.6360763
gmm,fashion_mnist,10000,10,784,2,0.267925892,0.448657663,3,9,9,9,9,0.157858366,0.684283268,2.399602615,0.448657663,1327.287607,49.27398516
gmm_ms,fashion_mnist,10000,10,784,2,0.295017225,0.455435592,4,9,9,9,9,0.146106151,0.707787699,2.419037298,0.455435592,1436.507036,13458.00845
gmm_rs,fashion_mnist,10000,10,784,2,0.266628767,0.458113099,5,9,9,9,9,0.173653605,0.652692789,2.289743609,0.458113099,1375.864283,5376.221051
gmm_hg,fashion_mnist,10000,10,784,2,0.261652723,0.413466304,5,9,9,9,9,0.185194879,0.629610241,2.484239486,0.413466304,1685.503098,9331.26802
gmm_shrunk,fashion_mnist,10000,10,784,2,0.318612759,0.50710121,3,9,9,9,9,0.146944354,0.706111291,2.169255025,0.50710121,127.6769855,46.04883734
gmm_ms_shrunk,fashion_mnist,10000,10,784,2,0.367524363,0.511256329,4,9,9,9,9,0.12779822,0.74440356,2.18613685,0.511256329,148.8598919,15581.53993
gmm_rs_shrunk,fashion_mnist,10000,10,784,2,0.318612759,0.50710121,3,9,9,9,9,0.146944354,0.706111291,2.169255025,0.50710121,127.6769855,6587.779953
gmm_hg_shrunk,fashion_mnist,10000,10,784,2,0.347836733,0.496790425,3,9,9,9,9,0.134942614,0.730114771,2.239532611,0.496790425,132.1578366,13181.85509
kmeans,fashion_mnist,10000,10,784,3,0.337383464,0.503946251,2,9,9,2,2,0.125579058,0.748841884,2.253416114,0.503946251,2.56E+06,2.370766757
kmeans_hg,fashion_mnist,10000,10,784,3,0.342765683,0.508652293,2,9,9,2,2,0.127908891,0.744182218,2.213420489,0.508652293,2.53E+06,700.8921064
gmm,fashion_mnist,10000,10,784,3,0.289111601,0.462042368,4,9,9,9,9,0.15350057,0.69299886,2.333703237,0.462042368,1330.023451,124.4575906
gmm_ms,fashion_mnist,10000,10,784,3,0.283425408,0.47772779,4,9,9,9,9,0.161542074,0.676915852,2.266281114,0.47772779,1472.659991,14732.82602
gmm_rs,fashion_mnist,10000,10,784,3,0.262579934,0.458200081,4,9,9,9,9,0.173984578,0.652030843,2.291479165,0.458200081,1448.484756,4805.783758
gmm_hg,fashion_mnist,10000,10,784,3,0.280089426,0.437206381,5,9,9,9,9,0.173261306,0.653477388,2.409025101,0.437206381,1671.830694,9048.566722
gmm_shrunk,fashion_mnist,10000,10,784,3,0.321399178,0.495114362,3,9,9,9,9,0.155749775,0.68850045,2.184426776,0.495114362,120.4070594,49.95659528
gmm_ms_shrunk,fashion_mnist,10000,10,784,3,0.379473057,0.533832883,3,9,9,9,9,0.130163096,0.739673807,2.063863523,0.533832883,140.2434751,16107.96059
gmm_rs_shrunk,fashion_mnist,10000,10,784,3,0.321399178,0.495114362,3,9,9,9,9,0.155749775,0.68850045,2.184426776,0.495114362,120.4070594,7700.696445
gmm_hg_shrunk,fashion_mnist,10000,10,784,3,0.372804169,0.516143969,3,9,9,9,9,0.13480484,0.730390319,2.127699771,0.516143969,135.0381841,12831.20605
kmeans,fashion_mnist,10000,10,784,4,0.343379513,0.509474732,2,9,9,2,2,0.127966617,0.744066767,2.208801435,0.509474732,2.53E+06,3.190830502
kmeans_hg,fashion_mnist,10000,10,784,4,0.343173128,0.509014998,2,9,9,2,2,0.12789921,0.74420158,2.211421642,0.509014998,2.53E+06,731.5994219
gmm,fashion_mnist,10000,10,784,4,0.320073389,0.499061585,4,9,9,9,9,0.151041344,0.697917312,2.172454419,0.499061585,1403.052283,86.82823294
gmm_ms,fashion_mnist,10000,10,784,4,0.274549736,0.45272966,3,9,9,9,9,0.160085029,0.679829943,2.390090639,0.45272966,1410.949532,15866.26679
gmm_rs,fashion_mnist,10000,10,784,4,0.307868676,0.496149321,4,9,9,9,9,0.159339194,0.681321612,2.155510227,0.496149321,1526.866177,3826.049668
gmm_hg,fashion_mnist,10000,10,784,4,0.264130772,0.409206234,4,9,9,9,9,0.180788999,0.638422002,2.508572964,0.409206234,1650.696348,11279.60122
gmm_shrunk,fashion_mnist,10000,10,784,4,0.350734674,0.515037839,4,9,9,9,9,0.145189979,0.709620042,2.094749754,0.515037839,125.5772892,42.47641019
gmm_ms_shrunk,fashion_mnist,10000,10,784,4,0.371664503,0.52528665,4,9,9,9,9,0.132687629,0.734624742,2.096674695,0.52528665,140.9162352,14987.14647
gmm_rs_shrunk,fashion_mnist,10000,10,784,4,0.350734674,0.515037839,4,9,9,9,9,0.145189979,0.709620042,2.094749754,0.515037839,125.5772892,18164.13012
gmm_hg_shrunk,fashion_mnist,10000,10,784,4,0.331101382,0.488890305,3,9,9,9,9,0.13830371,0.723392579,2.277737252,0.488890305,135.943226,13296.58293
kmeans,fashion_mnist,10000,10,784,5,0.379260287,0.518029845,1,9,9,1,1,0.117472267,0.765055466,2.189989928,0.518029845,2.60E+06,5.575229858
kmeans_hg,fashion_mnist,10000,10,784,5,0.34280247,0.508779927,2,9,9,2,2,0.12800414,0.743991719,2.212332805,0.508779927,2.53E+06,714.0614725
gmm,fashion_mnist,10000,10,784,5,0.211809271,0.435760372,4,9,9,9,9,0.251362576,0.497274847,2.21998821,0.435760372,851.8115675,94.12246509
gmm_ms,fashion_mnist,10000,10,784,5,0.293827986,0.482164203,3,9,9,9,9,0.146394199,0.707211601,2.304890131,0.482164203,1452.979711,13727.11971
gmm_rs,fashion_mnist,10000,10,784,5,0.254621704,0.451103822,4,9,9,9,9,0.230572397,0.538855206,2.160083378,0.451103822,1193.100191,6572.901653
gmm_hg,fashion_mnist,10000,10,784,5,0.259467197,0.428057893,3,9,9,9,9,0.182084848,0.635830303,2.450495521,0.428057893,1669.136509,8112.184495
gmm_shrunk,fashion_mnist,10000,10,784,5,0.327561158,0.485126922,3,9,9,9,9,0.153507251,0.692985499,2.216666159,0.485126922,84.21016303,38.4358929
gmm_ms_shrunk,fashion_mnist,10000,10,784,5,0.373301452,0.529547799,4,9,9,9,9,0.132834443,0.734331113,2.080784346,0.529547799,141.8761312,15066.00804
gmm_rs_shrunk,fashion_mnist,10000,10,784,5,0.331367595,0.485168822,4,9,9,9,9,0.151415922,0.697168157,2.221574479,0.485168822,86.26122591,9473.327551
gmm_hg_shrunk,fashion_mnist,10000,10,784,5,0.393812927,0.547405879,2,9,9,9,9,0.134065827,0.731868347,1.954262081,0.547405879,133.208123,16514.36802
kmeans,fashion_mnist,10000,10,784,6,0.34365375,0.503512755,3,9,9,3,3,0.122767877,0.754464246,2.261975538,0.503512755,2.56E+06,2.917187542
kmeans_hg,fashion_mnist,10000,10,784,6,0.343050226,0.508791625,2,9,9,2,2,0.127847605,0.74430479,2.212820859,0.508791625,2.53E+06,709.8186876
gmm,fashion_mnist,10000,10,784,6,0.315333782,0.459058737,4,9,9,9,9,0.142194539,0.715610921,2.376599696,0.459058737,1215.909487,88.06547424
gmm_ms,fashion_mnist,10000,10,784,6,0.293500324,0.47677895,4,9,9,9,9,0.157020142,0.685959716,2.294699282,0.47677895,1432.130703,13818.28888
gmm_rs,fashion_mnist,10000,10,784,6,0.289146769,0.458771859,4,9,9,9,9,0.165917872,0.668164256,2.295523619,0.458771859,1461.348735,3623.66996
gmm_hg,fashion_mnist,10000,10,784,6,0.283818844,0.473614238,4,9,9,9,9,0.177739234,0.644521532,2.244111317,0.473614238,1703.102376,9379.998879
gmm_shrunk,fashion_mnist,10000,10,784,6,0.30334268,0.46847889,5,9,9,9,9,0.1735981,0.6528038,2.229176879,0.46847889,105.3367284,75.5580908
gmm_ms_shrunk,fashion_mnist,10000,10,784,6,0.350383879,0.50759685,3,9,9,9,9,0.13609801,0.72780398,2.178127477,0.50759685,140.8441327,15356.56705
gmm_rs_shrunk,fashion_mnist,10000,10,784,6,0.30334268,0.46847889,5,9,9,9,9,0.1735981,0.6528038,2.229176879,0.46847889,105.3367284,11287.97358
gmm_hg_shrunk,fashion_mnist,10000,10,784,6,0.361339473,0.502400541,4,9,9,9,9,0.128808401,0.742383198,2.22048254,0.502400541,135.3976381,12949.55086
kmeans,fashion_mnist,10000,10,784,7,0.343254032,0.509377024,2,9,9,2,2,0.127940354,0.744119292,2.209536388,0.509377024,2.53E+06,2.330421639
kmeans_hg,fashion_mnist,10000,10,784,7,0.343223434,0.508913995,2,9,9,2,2,0.127810281,0.744379438,2.212284159,0.508913995,2.53E+06,769.0269506
gmm,fashion_mnist,10000,10,784,7,0.300519216,0.452469018,2,9,9,9,9,0.156149775,0.68770045,2.368283614,0.452469018,1228.568861,42.55383922
